timestamp_utc,gpu_used_mib,gpu_total_mib,gpu_util_percent,process_rss_kib
2026/09/02 23:14:39.978, 46381, 95830, 0,13239996
2026/09/02 23:14:55.046, 46381, 95830, 0,6081628
2026/09/02 23:15:10.113, 46381, 95830, 0,6206172
2026/09/02 23:15:25.183, 46381, 95830, 0,14344588
2026/09/02 23:15:40.249, 46381, 95830, 0,6307152
2026/09/02 23:15:55.324, 46381, 95830, 9,8108592
2026/09/02 23:16:10.435, 46381, 95830, 0,14121600
2026/09/02 23:16:25.513, 46381, 95830, 0,8134084
2026/09/02 23:16:40.593, 46381, 95830, 0,11563464
2026/09/02 23:16:55.661, 46381, 95830, 0,6322168
2026/09/02 23:17:10.731, 46381, 95830, 0,6407508
2026/09/02 23:17:25.835, 46381, 95830, 0,14723016
2026/09/02 23:17:40.915, 46381, 95830, 0,8176024
2026/09/02 23:17:55.986, 46381, 95830, 0,14234240
2026/09/02 23:18:11.122, 46381, 95830, 0,14094860
2026/09/02 23:18:26.191, 46381, 95830, 0,11129388
2026/09/02 23:18:41.260, 46381, 95830, 0,6528320
2026/09/02 23:18:56.330, 46381, 95830, 0,6627288
2026/09/02 23:19:11.403, 46381, 95830, 0,6647764
2026/09/02 23:19:26.474, 46381, 95830, 0,6749444
2026/09/02 23:19:41.562, 46381, 95830, 0,14846056
2026/09/02 23:19:56.682, 46381, 95830, 38,7209424
2026/09/02 23:20:11.749, 46381, 95830, 0,6743004
2026/09/02 23:20:26.819, 46381, 95830, 0,10369368
2026/09/02 23:20:41.889, 46381, 95830, 0,6926692
2026/09/02 23:20:56.970, 46381, 95830, 0,13724352
2026/09/02 23:21:12.042, 46381, 95830, 0,11751084
2026/09/02 23:21:27.112, 46381, 95830, 0,7128448
2026/09/02 23:21:42.193, 46381, 95830, 0,7326056
2026/09/02 23:21:57.273, 46381, 95830, 0,6985176
2026/09/02 23:22:12.341, 46381, 95830, 0,7033856
2026/09/02 23:22:27.409, 46381, 95830, 0,7127944
2026/09/02 23:22:42.483, 46381, 95830, 0,7188600
2026/09/02 23:22:57.549, 46381, 95830, 0,7214804
2026/09/02 23:23:12.616, 46381, 95830, 0,11501424
2026/09/02 23:23:27.722, 46381, 95830, 0,16556272
2026/09/02 23:23:42.785, 46381, 95830, 0,16884280
2026/09/02 23:23:57.868, 46381, 95830, 0,16121596
2026/09/02 23:24:12.983, 46381, 95830, 0,13904004
2026/09/02 23:24:28.059, 46381, 95830, 0,13265560
2026/09/02 23:24:43.125, 46381, 95830, 0,16949716
2026/09/02 23:24:58.192, 46381, 95830, 0,7387680
2026/09/02 23:25:13.258, 46381, 95830, 0,7443752
2026/09/02 23:25:28.365, 46381, 95830, 0,13304032
2026/09/02 23:25:43.462, 46381, 95830, 0,16077708
2026/09/02 23:25:58.545, 46381, 95830, 0,11845676
2026/09/02 23:26:13.629, 46381, 95830, 0,7362128
2026/09/02 23:26:28.702, 46381, 95830, 0,14900324
2026/09/02 23:26:43.825, 46381, 95830, 0,14066380
2026/09/02 23:26:58.898, 46381, 95830, 0,7555276
2026/09/02 23:27:13.980, 46381, 95830, 0,7632436
2026/09/02 23:27:29.055, 46381, 95830, 0,7694040
2026/09/02 23:27:44.127, 46381, 95830, 33,7871228
2026/09/02 23:27:59.199, 46381, 95830, 0,7475276
2026/09/02 23:28:14.270, 46381, 95830, 0,7579748
2026/09/02 23:28:29.344, 46381, 95830, 0,14116552
2026/09/02 23:28:44.413, 46381, 95830, 0,14169888
2026/09/02 23:28:59.483, 46381, 95830, 0,15480028
2026/09/02 23:29:14.549, 46381, 95830, 0,7804852
2026/09/02 23:29:29.619, 46381, 95830, 0,7870280
2026/09/02 23:29:44.695, 46381, 95830, 0,8063864
2026/09/02 23:29:59.768, 46381, 95830, 0,7686232
2026/09/02 23:30:14.863, 46381, 95830, 0,8777220
2026/09/02 23:30:29.943, 46381, 95830, 0,16656500
2026/09/02 23:30:45.035, 46381, 95830, 0,13744212
2026/09/02 23:31:00.103, 46381, 95830, 0,8047980
2026/09/02 23:31:15.169, 46381, 95830, 0,12038568
2026/09/02 23:31:30.292, 46381, 95830, 0,9853528
2026/09/02 23:31:45.362, 46381, 95830, 0,12513076
2026/09/02 23:32:00.467, 46381, 95830, 0,15568612
2026/09/02 23:32:15.537, 46381, 95830, 0,10817612
2026/09/02 23:32:30.607, 46381, 95830, 0,8072216
2026/09/02 23:32:45.672, 46381, 95830, 0,11351712
2026/09/02 23:33:00.753, 46381, 95830, 0,16797632
2026/09/02 23:33:15.869, 46381, 95830, 0,12000168
2026/09/02 23:33:30.952, 46381, 95830, 32,8405948
2026/09/02 23:33:46.023, 46383, 95830, 0,8000348
2026/09/02 23:34:01.091, 46383, 95830, 16,8087748
2026/09/02 23:34:16.162, 46383, 95830, 0,8188604
2026/09/02 23:34:31.241, 46383, 95830, 0,14768548
2026/09/02 23:34:46.327, 46383, 95830, 0,13530896
2026/09/02 23:35:01.437, 46383, 95830, 0,13642100
2026/09/02 23:35:16.507, 46383, 95830, 0,15076104
2026/09/02 23:35:31.585, 46383, 95830, 9,8480660
2026/09/02 23:35:46.662, 46383, 95830, 0,8074400
2026/09/02 23:36:01.766, 46383, 95830, 0,16843864
2026/09/02 23:36:16.879, 46383, 95830, 0,17149228
2026/09/02 23:36:31.957, 46383, 95830, 0,17229896
2026/09/02 23:36:47.076, 46383, 95830, 0,14016364
2026/09/02 23:37:02.157, 46383, 95830, 0,9439984
2026/09/02 23:37:17.235, 46383, 95830, 0,8424044
2026/09/02 23:37:32.336, 46383, 95830, 0,17143500
2026/09/02 23:37:47.435, 46383, 95830, 0,15812616
2026/09/02 23:38:02.535, 46383, 95830, 0,15742944
2026/09/02 23:38:17.606, 46383, 95830, 0,12627176
2026/09/02 23:38:32.678, 46383, 95830, 0,8219356
2026/09/02 23:38:47.745, 46383, 95830, 0,8376132
2026/09/02 23:39:02.808, 46383, 95830, 0,18795088
2026/09/02 23:39:17.875, 46383, 95830, 0,8500776
2026/09/02 23:39:32.959, 46383, 95830, 0,7985596
2026/09/02 23:39:48.036, 46383, 95830, 0,8103400
2026/09/02 23:40:03.100, 46383, 95830, 0,15940032
2026/09/02 23:40:18.181, 46383, 95830, 0,13857556
2026/09/02 23:40:33.256, 46383, 95830, 0,8321848
2026/09/02 23:40:48.331, 46383, 95830, 0,8407804
2026/09/02 23:41:03.413, 46383, 95830, 0,8499740
2026/09/02 23:41:18.469, 46383, 95830, 0,16244668
2026/09/02 23:41:33.613, 46383, 95830, 0,18941024
2026/09/02 23:41:48.676, 46383, 95830, 0,11139932
2026/09/02 23:42:03.745, 46383, 95830, 0,10024108
2026/09/02 23:42:18.819, 46383, 95830, 0,8291112
2026/09/02 23:42:33.865, 46383, 95830, 0,8331628
2026/09/02 23:42:48.951, 46383, 95830, 0,18758768
2026/09/02 23:43:04.023, 46383, 95830, 0,8516912
2026/09/02 23:43:19.089, 46383, 95830, 0,15252656
2026/09/02 23:43:34.158, 46383, 95830, 0,8164184
2026/09/02 23:43:49.255, 46383, 95830, 0,14518700
2026/09/02 23:44:04.379, 46383, 95830, 0,12166732
2026/09/02 23:44:19.446, 46383, 95830, 0,8466132
2026/09/02 23:44:34.515, 46383, 95830, 31,8809512
2026/09/02 23:44:49.588, 46383, 95830, 0,15406696
2026/09/02 23:45:04.655, 46383, 95830, 0,8431252
2026/09/02 23:45:19.726, 46383, 95830, 0,15705504
2026/09/02 23:45:34.794, 46383, 95830, 0,8696616
2026/09/02 23:45:49.860, 46383, 95830, 6,12189080
2026/09/02 23:46:04.927, 46383, 95830, 33,8856312
2026/09/02 23:46:19.993, 46383, 95830, 0,8453752
2026/09/02 23:46:35.061, 46383, 95830, 0,13194164
2026/09/02 23:46:50.132, 46383, 95830, 0,8664768
2026/09/02 23:47:05.202, 46383, 95830, 0,12173544
2026/09/02 23:47:20.272, 46383, 95830, 0,8720604
2026/09/02 23:47:35.367, 46383, 95830, 0,16994004
2026/09/02 23:47:50.486, 46383, 95830, 0,11070596
2026/09/02 23:48:05.554, 46383, 95830, 0,8519896
2026/09/02 23:48:20.654, 46383, 95830, 0,17801748
2026/09/02 23:48:35.722, 46383, 95830, 0,14670780
2026/09/02 23:48:50.791, 46383, 95830, 0,8779372
2026/09/02 23:49:05.854, 46383, 95830, 0,13202472
2026/09/02 23:49:20.979, 46383, 95830, 0,8921184
2026/09/02 23:49:36.061, 46383, 95830, 0,8480872
2026/09/02 23:49:51.135, 46383, 95830, 0,14624896
2026/09/02 23:50:06.197, 46383, 95830, 0,8667396
2026/09/02 23:50:21.263, 46383, 95830, 0,13434864
2026/09/02 23:50:36.329, 46383, 95830, 0,8861660
2026/09/02 23:50:51.404, 46383, 95830, 59,8953748
2026/09/02 23:51:06.480, 46383, 95830, 0,10164416
2026/09/02 23:51:21.558, 46383, 95830, 0,13250636
2026/09/02 23:51:36.685, 46383, 95830, 0,12788984
2026/09/02 23:51:51.763, 46383, 95830, 0,8812148
2026/09/02 23:52:06.834, 46383, 95830, 0,14280528
2026/09/02 23:52:21.905, 46383, 95830, 0,8950160
2026/09/02 23:52:36.975, 46383, 95830, 0,10726288
2026/09/02 23:52:52.056, 46383, 95830, 0,8602140
2026/09/02 23:53:07.132, 46383, 95830, 0,9125148
2026/09/02 23:53:22.237, 46383, 95830, 0,16649064
2026/09/02 23:53:37.340, 46383, 95830, 0,16316104
2026/09/02 23:53:52.419, 46383, 95830, 0,8991064
2026/09/02 23:54:07.494, 46383, 95830, 0,16724460
2026/09/02 23:54:22.570, 46383, 95830, 2,14887308
2026/09/02 23:54:37.649, 46383, 95830, 0,8729496
2026/09/02 23:54:52.721, 46383, 95830, 0,13785968
2026/09/02 23:55:07.798, 46383, 95830, 0,8962104
2026/09/02 23:55:22.872, 46383, 95830, 0,14018228
2026/09/02 23:55:37.944, 46383, 95830, 36,9125824
2026/09/02 23:55:53.019, 46383, 95830, 0,8656012
2026/09/02 23:56:08.094, 46383, 95830, 0,14547304
2026/09/02 23:56:23.167, 46383, 95830, 0,12275892
2026/09/02 23:56:38.253, 46383, 95830, 0,9340980
2026/09/02 23:56:53.371, 46383, 95830, 0,13796804
2026/09/02 23:57:08.444, 46383, 95830, 0,9104964
2026/09/02 23:57:23.529, 46383, 95830, 0,8645708
2026/09/02 23:57:38.613, 46383, 95830, 0,16367816
2026/09/02 23:57:53.687, 46383, 95830, 0,8838984
2026/09/02 23:58:08.763, 46383, 95830, 25,17309036
2026/09/02 23:58:23.837, 46383, 95830, 0,9056928
2026/09/02 23:58:38.935, 46383, 95830, 0,14637988
2026/09/02 23:58:54.010, 46383, 95830, 0,8657952
2026/09/02 23:59:09.086, 46383, 95830, 0,16074788
2026/09/02 23:59:24.158, 46383, 95830, 0,14651260
2026/09/02 23:59:39.230, 46383, 95830, 0,8942780
2026/09/02 23:59:54.297, 46383, 95830, 94,17245580
2026/09/03 00:00:09.380, 46383, 95830, 0,9262428
2026/09/03 00:00:24.460, 46383, 95830, 0,14421192
2026/09/03 00:00:39.536, 46383, 95830, 0,8760144
2026/09/03 00:00:54.611, 46383, 95830, 0,8861500
2026/09/03 00:01:09.719, 46383, 95830, 0,16001496
2026/09/03 00:01:24.785, 46383, 95830, 0,8974468
2026/09/03 00:01:39.856, 46383, 95830, 14,15303204
2026/09/03 00:01:54.906, 46383, 95830, 0,9129948
2026/09/03 00:02:09.973, 46383, 95830, 0,14017168
2026/09/03 00:02:25.039, 46383, 95830, 0,8797900
2026/09/03 00:02:40.133, 46383, 95830, 0,14145596
2026/09/03 00:02:55.208, 46383, 95830, 0,9030092
2026/09/03 00:03:10.269, 46383, 95830, 0,19337488
2026/09/03 00:03:25.381, 46383, 95830, 9,9157584
2026/09/03 00:03:40.462, 46383, 95830, 0,16273872
2026/09/03 00:03:55.533, 46383, 95830, 0,8818100
2026/09/03 00:04:10.635, 46383, 95830, 0,16374152
2026/09/03 00:04:25.717, 46383, 95830, 0,14158128
2026/09/03 00:04:40.787, 46383, 95830, 0,9066068
2026/09/03 00:04:55.860, 46383, 95830, 0,9105140
2026/09/03 00:05:10.966, 46383, 95830, 0,17405232
2026/09/03 00:05:26.078, 46383, 95830, 0,8817636
2026/09/03 00:05:41.143, 46383, 95830, 0,17682548
2026/09/03 00:05:56.220, 46383, 95830, 0,8967536
2026/09/03 00:06:11.291, 46383, 95830, 0,16168044
2026/09/03 00:06:26.356, 46383, 95830, 10,9438796
2026/09/03 00:06:41.422, 46383, 95830, 0,12601164
2026/09/03 00:06:56.535, 46383, 95830, 0,16471544
2026/09/03 00:07:11.587, 46383, 95830, 0,12554224
2026/09/03 00:07:26.659, 46383, 95830, 0,16382404
2026/09/03 00:07:41.731, 46383, 95830, 0,9110512
2026/09/03 00:07:56.821, 46383, 95830, 0,13268968
2026/09/03 00:08:11.895, 46383, 95830, 0,15894112
2026/09/03 00:08:26.970, 46383, 95830, 0,10890992
2026/09/03 00:08:42.047, 46383, 95830, 0,15599940
2026/09/03 00:08:57.176, 46383, 95830, 0,10861504
2026/09/03 00:09:12.246, 46383, 95830, 0,14181264
2026/09/03 00:09:27.325, 46383, 95830, 0,8757476
2026/09/03 00:09:42.393, 46383, 95830, 0,10777584
2026/09/03 00:09:57.463, 46383, 95830, 0,16409868
2026/09/03 00:10:12.537, 46383, 95830, 0,9045584
2026/09/03 00:10:27.622, 50383, 95830, 0,17548532
2026/09/03 00:10:42.701, 50383, 95830, 28,9172576
2026/09/03 00:10:57.766, 54383, 95830, 0,16744948
2026/09/03 00:11:12.873, 54383, 95830, 0,13194188
2026/09/03 00:11:27.949, 54383, 95830, 0,8928340
2026/09/03 00:11:43.034, 54383, 95830, 0,14409896
2026/09/03 00:11:58.117, 54383, 95830, 0,14512540
2026/09/03 00:12:13.167, 54383, 95830, 9,9198256
2026/09/03 00:12:28.253, 54383, 95830, 0,14769228
2026/09/03 00:12:43.354, 54383, 95830, 0,9423100
2026/09/03 00:12:58.422, 54383, 95830, 0,12452220
2026/09/03 00:13:13.529, 54383, 95830, 0,17012548
2026/09/03 00:13:28.599, 54383, 95830, 0,9141284
2026/09/03 00:13:43.676, 54383, 95830, 0,11715340
2026/09/03 00:13:58.759, 54383, 95830, 0,12881108
2026/09/03 00:14:13.819, 54383, 95830, 0,15056544
2026/09/03 00:14:28.923, 54383, 95830, 0,16521148
2026/09/03 00:14:44.006, 54383, 95830, 0,9066256
2026/09/03 00:14:59.083, 54383, 95830, 0,14916580
2026/09/03 00:15:14.218, 54383, 95830, 0,15968340
2026/09/03 00:15:29.285, 54383, 95830, 0,8891516
2026/09/03 00:15:44.348, 54383, 95830, 0,17449692
2026/09/03 00:15:59.421, 54383, 95830, 0,11102760
2026/09/03 00:16:14.545, 54383, 95830, 0,14634436
2026/09/03 00:16:29.677, 54383, 95830, 0,10843664
2026/09/03 00:16:44.750, 54383, 95830, 0,8796236
2026/09/03 00:16:59.825, 54383, 95830, 0,13822644
2026/09/03 00:17:14.869, 54383, 95830, 0,9049584
2026/09/03 00:17:29.939, 54383, 95830, 0,16857388
2026/09/03 00:17:45.016, 54383, 95830, 0,9263808
2026/09/03 00:18:00.086, 54383, 95830, 0,13661832
2026/09/03 00:18:15.154, 54383, 95830, 0,8822584
2026/09/03 00:18:30.223, 54383, 95830, 0,15383756
2026/09/03 00:18:45.294, 54383, 95830, 0,15607916
2026/09/03 00:19:00.366, 54383, 95830, 0,9159680
2026/09/03 00:19:15.444, 54383, 95830, 0,14211832
2026/09/03 00:19:30.542, 54383, 95830, 0,14854404
2026/09/03 00:19:45.623, 54383, 95830, 0,8834604
2026/09/03 00:20:00.694, 54383, 95830, 0,16367656
2026/09/03 00:20:15.790, 54383, 95830, 0,9041904
2026/09/03 00:20:30.860, 54383, 95830, 0,15313724
2026/09/03 00:20:45.931, 54383, 95830, 0,15621032
2026/09/03 00:21:01.009, 54383, 95830, 0,8790888
2026/09/03 00:21:16.050, 54383, 95830, 0,8945320
2026/09/03 00:21:31.121, 54383, 95830, 0,9011132
2026/09/03 00:21:46.184, 54383, 95830, 0,15086944
2026/09/03 00:22:01.283, 54383, 95830, 0,9195768
2026/09/03 00:22:16.321, 54383, 95830, 0,11794200
2026/09/03 00:22:31.389, 54383, 95830, 0,8816280
2026/09/03 00:22:46.466, 54383, 95830, 0,17350764
2026/09/03 00:23:01.580, 54383, 95830, 0,10102392
2026/09/03 00:23:16.650, 54383, 95830, 0,9104512
2026/09/03 00:23:31.737, 54383, 95830, 0,15931340
2026/09/03 00:23:46.804, 54383, 95830, 0,12278456
2026/09/03 00:24:01.866, 54383, 95830, 0,13497308
2026/09/03 00:24:16.968, 54383, 95830, 0,8878040
2026/09/03 00:24:32.062, 54383, 95830, 0,19130808
2026/09/03 00:24:47.132, 54383, 95830, 0,9030968
2026/09/03 00:25:02.201, 54383, 95830, 0,14446356
2026/09/03 00:25:17.265, 54383, 95830, 0,12702904
2026/09/03 00:25:32.357, 54383, 95830, 0,11928300
2026/09/03 00:25:47.540, 54383, 95830, 0,17305364
2026/09/03 00:26:02.718, 54383, 95830, 0,14317092
2026/09/03 00:26:17.921, 54383, 95830, 0,16452476
2026/09/03 00:26:33.029, 54383, 95830, 0,16784008
2026/09/03 00:26:48.132, 54383, 95830, 0,16253308
2026/09/03 00:27:03.231, 54383, 95830, 0,9174312
2026/09/03 00:27:18.348, 54383, 95830, 0,9241124
2026/09/03 00:27:33.456, 54383, 95830, 0,15971908
2026/09/03 00:27:48.557, 54383, 95830, 0,8798164
2026/09/03 00:28:03.776, 54383, 95830, 0,8881720
2026/09/03 00:28:18.867, 54383, 95830, 0,8900004
2026/09/03 00:28:33.930, 54383, 95830, 0,8936800
2026/09/03 00:28:49.013, 54383, 95830, 0,9031504
2026/09/03 00:29:04.125, 54383, 95830, 0,12005740
2026/09/03 00:29:19.221, 54383, 95830, 0,9155040
2026/09/03 00:29:34.328, 54383, 95830, 0,9213024
2026/09/03 00:29:49.528, 54383, 95830, 0,16740208
2026/09/03 00:30:04.663, 54383, 95830, 0,10622696
2026/09/03 00:30:19.788, 54383, 95830, 0,8832048
2026/09/03 00:30:34.865, 54383, 95830, 0,8894956
2026/09/03 00:30:49.961, 54383, 95830, 0,13114776
2026/09/03 00:31:05.061, 54383, 95830, 0,14574396
2026/09/03 00:31:20.245, 54383, 95830, 0,15554648
2026/09/03 00:31:35.355, 54383, 95830, 0,15775564
2026/09/03 00:31:50.474, 54383, 95830, 51,14019236
2026/09/03 00:32:05.566, 54383, 95830, 6,10534896
2026/09/03 00:32:20.650, 54383, 95830, 0,15920840
2026/09/03 00:32:35.722, 54383, 95830, 0,9322148
2026/09/03 00:32:50.788, 54383, 95830, 0,11720808
2026/09/03 00:33:06.033, 54383, 95830, 0,15701236
2026/09/03 00:33:21.254, 54383, 95830, 0,9089632
2026/09/03 00:33:36.354, 54383, 95830, 0,9124508
2026/09/03 00:33:51.429, 54383, 95830, 0,9209632
2026/09/03 00:34:06.541, 54383, 95830, 0,17107332
2026/09/03 00:34:21.721, 54383, 95830, 0,8765168
2026/09/03 00:34:36.827, 54383, 95830, 0,8814516
2026/09/03 00:34:51.929, 54383, 95830, 0,9252604
2026/09/03 00:35:07.041, 54383, 95830, 0,14875844
2026/09/03 00:35:22.339, 54383, 95830, 0,14965120
2026/09/03 00:35:37.473, 54383, 95830, 0,17390240
2026/09/03 00:35:52.641, 54383, 95830, 0,16126972
2026/09/03 00:36:07.761, 54383, 95830, 0,9164888
2026/09/03 00:36:22.862, 54383, 95830, 0,9189224
2026/09/03 00:36:38.039, 54383, 95830, 0,9226040
2026/09/03 00:36:53.224, 54383, 95830, 0,8742236
2026/09/03 00:37:08.335, 54383, 95830, 0,8992256
2026/09/03 00:37:23.548, 54383, 95830, 0,14807996
2026/09/03 00:37:38.753, 54383, 95830, 0,17091692
2026/09/03 00:37:54.037, 54383, 95830, 0,16237348
2026/09/03 00:38:09.227, 54383, 95830, 0,15371276
2026/09/03 00:38:24.540, 54383, 95830, 0,12916520
2026/09/03 00:38:39.771, 54383, 95830, 0,9128116
2026/09/03 00:38:54.865, 54383, 95830, 0,9261568
2026/09/03 00:39:10.013, 54383, 95830, 0,15397752
2026/09/03 00:39:25.122, 54383, 95830, 0,8794772
2026/09/03 00:39:40.227, 54383, 95830, 0,8829588
2026/09/03 00:39:55.287, 54383, 95830, 0,8937940
2026/09/03 00:40:10.367, 54383, 95830, 0,8964516
2026/09/03 00:40:25.470, 54383, 95830, 0,13806556
2026/09/03 00:40:40.562, 54383, 95830, 0,16358640
2026/09/03 00:40:55.664, 54383, 95830, 0,11483720
2026/09/03 00:41:10.738, 54383, 95830, 6,9246764
2026/09/03 00:41:25.805, 54383, 95830, 0,13697212
2026/09/03 00:41:40.879, 54383, 95830, 0,15122680
2026/09/03 00:41:55.950, 54383, 95830, 0,8978868
2026/09/03 00:42:11.036, 54383, 95830, 0,16678480
2026/09/03 00:42:26.131, 54383, 95830, 0,18949032
2026/09/03 00:42:41.196, 54383, 95830, 0,9133896
2026/09/03 00:42:56.276, 54383, 95830, 0,9193908
2026/09/03 00:43:11.352, 63304, 95830, 0,19157812
2026/09/03 00:43:26.527, 63304, 95830, 0,9339860
2026/09/03 00:43:41.598, 63304, 95830, 0,8817756
2026/09/03 00:43:56.813, 63304, 95830, 0,16290932
2026/09/03 00:44:12.037, 63304, 95830, 0,8974176
2026/09/03 00:44:27.213, 65304, 95830, 0,9066056
2026/09/03 00:44:42.313, 65304, 95830, 0,12322680
2026/09/03 00:44:57.449, 65304, 95830, 0,16212484
2026/09/03 00:45:12.742, 65304, 95830, 0,14582064
2026/09/03 00:45:27.832, 65304, 95830, 0,15342772
2026/09/03 00:45:42.933, 65304, 95830, 0,10996972
2026/09/03 00:45:58.166, 65304, 95830, 0,14858740
2026/09/03 00:46:13.330, 65304, 95830, 0,15912780
2026/09/03 00:46:28.413, 65304, 95830, 0,8993852
2026/09/03 00:46:43.484, 65304, 95830, 0,8956260
2026/09/03 00:46:58.560, 65304, 95830, 0,13786376
2026/09/03 00:47:13.659, 65304, 95830, 0,8955260
2026/09/03 00:47:28.771, 65304, 95830, 0,9029124
2026/09/03 00:47:43.851, 65304, 95830, 0,9086300
2026/09/03 00:47:58.941, 65304, 95830, 0,9634076
2026/09/03 00:48:14.124, 65304, 95830, 0,12573256
2026/09/03 00:48:29.322, 65304, 95830, 0,9252096
2026/09/03 00:48:44.379, 65304, 95830, 0,9556648
2026/09/03 00:48:59.432, 65304, 95830, 0,11811756
2026/09/03 00:49:14.465, 65304, 95830, 0,15929584
2026/09/03 00:49:29.568, 65304, 95830, 0,16810652
2026/09/03 00:49:44.676, 65304, 95830, 0,9020880
2026/09/03 00:49:59.763, 65304, 95830, 0,9047100
2026/09/03 00:50:14.853, 65304, 95830, 0,9254048
2026/09/03 00:50:29.934, 65304, 95830, 0,9206896
2026/09/03 00:50:45.070, 65304, 95830, 0,15221744
2026/09/03 00:51:00.168, 65304, 95830, 0,9215564
2026/09/03 00:51:15.258, 65304, 95830, 0,8758640
2026/09/03 00:51:30.354, 65304, 95830, 0,14147488
2026/09/03 00:51:45.521, 65304, 95830, 0,14868236
2026/09/03 00:52:00.656, 65304, 95830, 0,15717444
2026/09/03 00:52:15.862, 65304, 95830, 0,13387404
2026/09/03 00:52:31.015, 65304, 95830, 0,13939036
2026/09/03 00:52:46.068, 65304, 95830, 0,16361516
2026/09/03 00:53:01.174, 65304, 95830, 12,16555340
2026/09/03 00:53:16.245, 65304, 95830, 0,13629656
2026/09/03 00:53:31.337, 65304, 95830, 0,13804052
2026/09/03 00:53:46.456, 65304, 95830, 0,12378560
2026/09/03 00:54:01.638, 65304, 95830, 0,15700008
2026/09/03 00:54:16.822, 65304, 95830, 6,8963732
2026/09/03 00:54:31.913, 65304, 95830, 0,8972148
2026/09/03 00:54:46.954, 65304, 95830, 0,9049564
2026/09/03 00:55:02.036, 65304, 95830, 0,15324052
2026/09/03 00:55:17.130, 65304, 95830, 0,16617228
2026/09/03 00:55:32.247, 65306, 95830, 6,11786892
2026/09/03 00:55:47.534, 65306, 95830, 0,9203764
2026/09/03 00:56:02.631, 65306, 95830, 0,13042448
2026/09/03 00:56:17.735, 65306, 95830, 0,17857636
2026/09/03 00:56:32.919, 65306, 95830, 8,13901820
2026/09/03 00:56:47.962, 65306, 95830, 0,8929236
2026/09/03 00:57:03.041, 82494, 95830, 0,8947252
2026/09/03 00:57:18.237, 82494, 95830, 0,14034164
2026/09/03 00:57:33.444, 82494, 95830, 0,16276128
2026/09/03 00:57:48.541, 82494, 95830, 0,9224836
2026/09/03 00:58:03.720, 82494, 95830, 0,15861036
2026/09/03 00:58:18.806, 82494, 95830, 0,13928608
2026/09/03 00:58:33.853, 82494, 95830, 0,9219740
2026/09/03 00:58:48.961, 82494, 95830, 0,8809224
2026/09/03 00:59:04.022, 82494, 95830, 0,15024068
2026/09/03 00:59:19.138, 82494, 95830, 0,15581228
2026/09/03 00:59:34.256, 82494, 95830, 0,15141540
2026/09/03 00:59:49.336, 82494, 95830, 0,16591208
2026/09/03 01:00:04.437, 82494, 95830, 0,12212820
2026/09/03 01:00:19.566, 86494, 95830, 10,9183980
2026/09/03 01:00:34.644, 86494, 95830, 6,9261352
2026/09/03 01:00:49.729, 86494, 95830, 0,8784392
2026/09/03 01:01:04.835, 86494, 95830, 0,12008080
2026/09/03 01:01:19.914, 86494, 95830, 0,8921288
2026/09/03 01:01:34.988, 86494, 95830, 69,9047976
2026/09/03 01:01:50.063, 86494, 95830, 0,9082912
2026/09/03 01:02:05.237, 86494, 95830, 0,16904504
2026/09/03 01:02:20.439, 86494, 95830, 0,15603436
