timestamp_utc,gpu_used_mib,gpu_total_mib,gpu_util_percent,process_rss_kib
2026/09/02 23:53:25.694, 42247, 81559, 0,4610808
2026/09/02 23:53:40.728, 42247, 81559, 0,5013716
2026/09/02 23:53:55.764, 42247, 81559, 0,4392312
2026/09/02 23:54:10.801, 42247, 81559, 0,4499860
2026/09/02 23:54:25.836, 42247, 81559, 0,4520708
2026/09/02 23:54:40.871, 42247, 81559, 0,4615488
2026/09/02 23:54:55.905, 42247, 81559, 0,4682488
2026/09/02 23:55:10.940, 42247, 81559, 0,4740488
2026/09/02 23:55:25.977, 42247, 81559, 0,4991200
2026/09/02 23:55:41.013, 42247, 81559, 0,5084296
2026/09/02 23:55:56.046, 42247, 81559, 0,5249528
2026/09/02 23:56:11.081, 42247, 81559, 0,6596092
2026/09/02 23:56:26.119, 42247, 81559, 0,6161960
2026/09/02 23:56:41.156, 42247, 81559, 0,5426540
2026/09/02 23:56:56.191, 42247, 81559, 0,4858032
2026/09/02 23:57:11.227, 42247, 81559, 0,6641752
2026/09/02 23:57:26.262, 42247, 81559, 0,5448968
2026/09/02 23:57:41.298, 42247, 81559, 46,5074992
2026/09/02 23:57:56.335, 42247, 81559, 44,5147492
2026/09/02 23:58:11.371, 42247, 81559, 0,4842536
2026/09/02 23:58:26.407, 42247, 81559, 0,6701900
2026/09/02 23:58:41.440, 42247, 81559, 0,7103280
2026/09/02 23:58:56.475, 42247, 81559, 0,6926052
2026/09/02 23:59:11.510, 42247, 81559, 0,5150764
2026/09/02 23:59:26.546, 42247, 81559, 0,5142992
2026/09/02 23:59:41.581, 42247, 81559, 0,5187904
2026/09/02 23:59:56.615, 42247, 81559, 0,5254404
2026/09/03 00:00:11.652, 42247, 81559, 0,6976608
2026/09/03 00:00:26.688, 42247, 81559, 0,6553572
2026/09/03 00:00:41.725, 42247, 81559, 0,5389920
2026/09/03 00:00:56.893, 42247, 81559, 0,7001796
2026/09/03 00:01:12.061, 42247, 81559, 0,5189148
2026/09/03 00:01:27.097, 42247, 81559, 0,5167992
2026/09/03 00:01:42.133, 42247, 81559, 0,6111120
2026/09/03 00:01:57.169, 42247, 81559, 0,5689344
2026/09/03 00:02:12.204, 42247, 81559, 1,7104104
2026/09/03 00:02:27.239, 42247, 81559, 0,4887992
2026/09/03 00:02:42.274, 43216, 81559, 0,4907212
2026/09/03 00:02:57.309, 42880, 81559, 0,5664520
2026/09/03 00:03:12.344, 42247, 81559, 0,5111760
2026/09/03 00:03:27.383, 42247, 81559, 0,6894948
2026/09/03 00:03:42.420, 42247, 81559, 0,5750120
2026/09/03 00:03:57.455, 42247, 81559, 0,6929444
2026/09/03 00:04:12.499, 59494, 81559, 0,5262492
2026/09/03 00:04:27.535, 59494, 81559, 0,6844948
2026/09/03 00:04:42.572, 61494, 81559, 10,5322444
2026/09/03 00:04:57.607, 63494, 81559, 0,6464128
2026/09/03 00:05:12.643, 63494, 81559, 0,4911444
2026/09/03 00:05:27.680, 63494, 81559, 0,6756232
2026/09/03 00:05:42.826, 63494, 81559, 0,6737416
2026/09/03 00:05:58.016, 63494, 81559, 0,5133992
2026/09/03 00:06:13.051, 63494, 81559, 0,5285348
2026/09/03 00:06:28.085, 63494, 81559, 0,5864144
2026/09/03 00:06:43.121, 63494, 81559, 28,6206292
2026/09/03 00:06:58.179, 63494, 81559, 0,6607248
2026/09/03 00:07:13.211, 63494, 81559, 0,6121536
2026/09/03 00:07:28.243, 63494, 81559, 0,6954720
2026/09/03 00:07:43.277, 63494, 81559, 0,5630292
2026/09/03 00:07:58.312, 63494, 81559, 10,5053044
2026/09/03 00:08:13.349, 63494, 81559, 0,6197872
2026/09/03 00:08:28.383, 63494, 81559, 0,6989472
2026/09/03 00:08:43.419, 63494, 81559, 39,6858616
2026/09/03 00:08:58.461, 63494, 81559, 0,5301044
2026/09/03 00:09:13.495, 63494, 81559, 0,5777228
2026/09/03 00:09:28.530, 63494, 81559, 0,5750896
2026/09/03 00:09:43.567, 63494, 81559, 0,4973632
2026/09/03 00:09:58.708, 63494, 81559, 0,6937264
2026/09/03 00:10:13.824, 67494, 81559, 0,6841404
2026/09/03 00:10:28.860, 67494, 81559, 0,5330344
2026/09/03 00:10:43.895, 67494, 81559, 0,5196132
2026/09/03 00:10:58.930, 67494, 81559, 0,5250632
2026/09/03 00:11:13.964, 51100, 81559, 0,5355676
2026/09/03 00:11:28.996, 51100, 81559, 0,5947372
2026/09/03 00:11:44.033, 53100, 81559, 0,6682884
2026/09/03 00:11:59.070, 53100, 81559, 0,5961908
2026/09/03 00:12:14.105, 53100, 81559, 0,5201580
2026/09/03 00:12:29.140, 53100, 81559, 0,6446480
2026/09/03 00:12:44.176, 53100, 81559, 0,5213884
2026/09/03 00:12:59.213, 53100, 81559, 0,6881220
2026/09/03 00:13:14.250, 53100, 81559, 0,6721692
2026/09/03 00:13:29.286, 53100, 81559, 27,5461764
2026/09/03 00:13:44.324, 53100, 81559, 0,6423416
2026/09/03 00:13:59.360, 53100, 81559, 35,7007408
2026/09/03 00:14:14.395, 53100, 81559, 0,5459624
2026/09/03 00:14:29.430, 53100, 81559, 0,6930496
2026/09/03 00:14:44.466, 53100, 81559, 0,5582536
2026/09/03 00:14:59.504, 53100, 81559, 0,7021208
2026/09/03 00:15:14.539, 53100, 81559, 0,6203228
2026/09/03 00:15:29.579, 55100, 81559, 0,6938324
2026/09/03 00:15:44.614, 55100, 81559, 0,5504008
2026/09/03 00:15:59.649, 55100, 81559, 0,5469128
2026/09/03 00:16:14.684, 55100, 81559, 0,5542628
2026/09/03 00:16:29.721, 55100, 81559, 0,6490796
2026/09/03 00:16:44.756, 55100, 81559, 0,7328096
2026/09/03 00:16:59.793, 55100, 81559, 0,6360728
2026/09/03 00:17:14.826, 55100, 81559, 12,5911848
2026/09/03 00:17:29.862, 55100, 81559, 0,5382628
2026/09/03 00:17:44.898, 55100, 81559, 11,6035180
2026/09/03 00:17:59.934, 55100, 81559, 0,6945208
2026/09/03 00:18:14.968, 55100, 81559, 0,5757668
2026/09/03 00:18:30.004, 55100, 81559, 0,5729436
2026/09/03 00:18:45.037, 55100, 81559, 0,7072480
2026/09/03 00:19:00.192, 55100, 81559, 57,5338128
2026/09/03 00:19:15.508, 57100, 81559, 0,6055856
2026/09/03 00:19:30.552, 57100, 81559, 0,5490628
2026/09/03 00:19:45.588, 57100, 81559, 0,6164596
2026/09/03 00:20:00.782, 57100, 81559, 16,7267076
2026/09/03 00:20:15.821, 57100, 81559, 0,6912012
2026/09/03 00:20:30.870, 57100, 81559, 0,7130472
2026/09/03 00:20:45.905, 57100, 81559, 28,5884128
2026/09/03 00:21:00.946, 57102, 81559, 0,6162012
2026/09/03 00:21:15.997, 57102, 81559, 25,6584452
2026/09/03 00:21:31.036, 57102, 81559, 0,5606628
2026/09/03 00:21:46.076, 57102, 81559, 0,6438228
2026/09/03 00:22:01.110, 57102, 81559, 0,6493364
2026/09/03 00:22:16.146, 57102, 81559, 0,5819040
2026/09/03 00:22:31.183, 57102, 81559, 0,6411532
2026/09/03 00:22:46.219, 57102, 81559, 0,6674900
2026/09/03 00:23:01.279, 57102, 81559, 23,6652624
2026/09/03 00:23:16.326, 57102, 81559, 0,5663128
2026/09/03 00:23:31.362, 57102, 81559, 0,5812256
2026/09/03 00:23:46.397, 57102, 81559, 0,5809984
2026/09/03 00:24:01.431, 57102, 81559, 0,6983888
2026/09/03 00:24:16.463, 57102, 81559, 0,5517984
2026/09/03 00:24:31.497, 57102, 81559, 44,6301012
2026/09/03 00:24:46.535, 57102, 81559, 37,6689736
2026/09/03 00:25:01.580, 57102, 81559, 0,6810752
2026/09/03 00:25:16.616, 57102, 81559, 0,6328940
2026/09/03 00:25:31.651, 57102, 81559, 0,5843396
2026/09/03 00:25:46.687, 57102, 81559, 0,7550540
2026/09/03 00:26:01.723, 57102, 81559, 0,6269944
2026/09/03 00:26:16.756, 57102, 81559, 0,5589484
2026/09/03 00:26:31.794, 59102, 81559, 40,6765420
2026/09/03 00:26:46.830, 59102, 81559, 0,5740984
2026/09/03 00:27:01.879, 59102, 81559, 0,6590044
2026/09/03 00:27:16.912, 59102, 81559, 0,7297020
2026/09/03 00:27:31.947, 59102, 81559, 0,6701068
2026/09/03 00:27:46.983, 59102, 81559, 25,6133296
2026/09/03 00:28:02.017, 59102, 81559, 0,6681792
2026/09/03 00:28:17.052, 59102, 81559, 0,6665628
2026/09/03 00:28:32.089, 59102, 81559, 0,5798032
2026/09/03 00:28:47.123, 59102, 81559, 0,6456812
2026/09/03 00:29:02.157, 59102, 81559, 0,5929984
2026/09/03 00:29:17.192, 59102, 81559, 0,6658420
2026/09/03 00:29:32.228, 59102, 81559, 0,7329760
2026/09/03 00:29:47.262, 59102, 81559, 0,5634984
2026/09/03 00:30:02.296, 59102, 81559, 0,5705484
2026/09/03 00:30:17.329, 59102, 81559, 0,7069972
2026/09/03 00:30:32.366, 59102, 81559, 0,6859692
2026/09/03 00:30:47.402, 59102, 81559, 0,6509040
2026/09/03 00:31:02.439, 59102, 81559, 0,5990984
2026/09/03 00:31:17.474, 59102, 81559, 0,6201520
2026/09/03 00:31:32.508, 59102, 81559, 0,6158940
2026/09/03 00:31:47.575, 59102, 81559, 0,7579720
2026/09/03 00:32:02.614, 59102, 81559, 0,6441856
2026/09/03 00:32:17.652, 59102, 81559, 0,5883936
2026/09/03 00:32:32.699, 59102, 81559, 0,7148632
2026/09/03 00:32:47.736, 59102, 81559, 0,7247416
2026/09/03 00:33:02.791, 59102, 81559, 0,7703432
2026/09/03 00:33:17.826, 59102, 81559, 0,7389132
2026/09/03 00:33:32.863, 59102, 81559, 0,7147112
2026/09/03 00:33:47.898, 59102, 81559, 0,7050652
2026/09/03 00:34:02.935, 59102, 81559, 0,6100056
2026/09/03 00:34:17.968, 59102, 81559, 0,5821936
2026/09/03 00:34:33.004, 59102, 81559, 0,6093520
2026/09/03 00:34:48.039, 59102, 81559, 0,6065164
2026/09/03 00:35:03.080, 59102, 81559, 0,6677564
2026/09/03 00:35:18.116, 59102, 81559, 0,7342716
2026/09/03 00:35:33.175, 59102, 81559, 0,6580300
2026/09/03 00:35:48.210, 59102, 81559, 0,6889944
2026/09/03 00:36:03.247, 59102, 81559, 0,7368272
2026/09/03 00:36:18.296, 59102, 81559, 0,7615672
2026/09/03 00:36:33.329, 59102, 81559, 0,7059364
2026/09/03 00:36:48.385, 59102, 81559, 0,5795652
2026/09/03 00:37:03.421, 59102, 81559, 0,7187200
2026/09/03 00:37:18.456, 59102, 81559, 0,5709984
2026/09/03 00:37:33.492, 59102, 81559, 0,6436780
2026/09/03 00:37:48.527, 59102, 81559, 0,7219296
2026/09/03 00:38:03.562, 59102, 81559, 0,6258140
2026/09/03 00:38:18.598, 59102, 81559, 0,6015984
2026/09/03 00:38:33.633, 59102, 81559, 0,6942292
2026/09/03 00:38:48.680, 59102, 81559, 0,6851264
2026/09/03 00:39:03.715, 59102, 81559, 0,6934536
2026/09/03 00:39:18.785, 59102, 81559, 0,6812416
2026/09/03 00:39:33.820, 59102, 81559, 0,6986668
2026/09/03 00:39:48.885, 59102, 81559, 0,6890276
2026/09/03 00:40:03.922, 59102, 81559, 0,6093340
2026/09/03 00:40:18.957, 59102, 81559, 0,6337636
2026/09/03 00:40:33.994, 59102, 81559, 0,7098164
2026/09/03 00:40:49.028, 59102, 81559, 0,7081556
2026/09/03 00:41:04.080, 59102, 81559, 0,7077032
2026/09/03 00:41:19.118, 59102, 81559, 0,7144576
2026/09/03 00:41:34.156, 59102, 81559, 0,5933484
2026/09/03 00:41:49.192, 59102, 81559, 0,7220800
2026/09/03 00:42:04.227, 59102, 81559, 0,5613164
2026/09/03 00:42:19.261, 59102, 81559, 0,6818848
2026/09/03 00:42:34.299, 59102, 81559, 0,7071024
2026/09/03 00:42:49.335, 59102, 81559, 0,5807484
2026/09/03 00:43:04.371, 59102, 81559, 0,6883560
2026/09/03 00:43:19.407, 59102, 81559, 0,6310228
2026/09/03 00:43:34.444, 59102, 81559, 0,7230592
2026/09/03 00:43:49.494, 63102, 81559, 0,5610484
2026/09/03 00:44:04.532, 63102, 81559, 0,5682484
2026/09/03 00:44:19.567, 63102, 81559, 0,6506544
2026/09/03 00:44:34.603, 63102, 81559, 21,5826484
2026/09/03 00:44:49.640, 63102, 81559, 0,7598276
2026/09/03 00:45:04.693, 67102, 81559, 0,7317208
2026/09/03 00:45:19.729, 67102, 81559, 0,7598708
2026/09/03 00:45:34.772, 67102, 81559, 0,6862572
2026/09/03 00:45:49.810, 67102, 81559, 0,7000964
2026/09/03 00:46:04.848, 67102, 81559, 0,5809260
2026/09/03 00:46:19.883, 52834, 81559, 0,7187712
2026/09/03 00:46:34.917, 52834, 81559, 0,7037520
2026/09/03 00:46:49.952, 52834, 81559, 0,7827292
2026/09/03 00:47:04.989, 52834, 81559, 0,5967292
2026/09/03 00:47:20.025, 52834, 81559, 0,5667672
2026/09/03 00:47:35.060, 52834, 81559, 0,7143848
2026/09/03 00:47:50.097, 52834, 81559, 0,7381032
2026/09/03 00:48:05.132, 52834, 81559, 0,7295728
2026/09/03 00:48:20.167, 52836, 81559, 42,6015260
2026/09/03 00:48:35.204, 52836, 81559, 0,6660276
2026/09/03 00:48:50.239, 52836, 81559, 10,7181080
2026/09/03 00:49:05.273, 41981, 81559, 0,5878028
2026/09/03 00:49:20.309, 41981, 81559, 0,7442844
2026/09/03 00:49:35.344, 52834, 81559, 0,5909760
2026/09/03 00:49:50.382, 52834, 81559, 50,7637660
2026/09/03 00:50:05.419, 52834, 81559, 0,6065760
2026/09/03 00:50:20.456, 52834, 81559, 0,5633760
2026/09/03 00:50:35.493, 52834, 81559, 0,6495148
2026/09/03 00:50:50.531, 52834, 81559, 0,7033216
2026/09/03 00:51:05.564, 52834, 81559, 0,5881260
2026/09/03 00:51:20.600, 52836, 81559, 11,5957260
2026/09/03 00:51:35.635, 52836, 81559, 0,6029260
2026/09/03 00:51:50.672, 52836, 81559, 0,7145308
2026/09/03 00:52:05.711, 41981, 81559, 0,5670760
2026/09/03 00:52:20.746, 41981, 81559, 0,7005752
2026/09/03 00:52:35.782, 41981, 81559, 51,7022652
2026/09/03 00:52:50.820, 41981, 81559, 0,7398620
2026/09/03 00:53:05.856, 41981, 81559, 0,5994888
2026/09/03 00:53:20.893, 41981, 81559, 0,6078888
2026/09/03 00:53:35.929, 41981, 81559, 0,6217144
2026/09/03 00:53:50.965, 41981, 81559, 0,5719888
2026/09/03 00:54:06.000, 41981, 81559, 0,7201460
2026/09/03 00:54:21.035, 41981, 81559, 0,7028980
2026/09/03 00:54:36.070, 41981, 81559, 0,7086648
2026/09/03 00:54:51.105, 41981, 81559, 0,6582852
2026/09/03 00:55:06.141, 41981, 81559, 0,7979528
2026/09/03 00:55:21.177, 41981, 81559, 0,5684388
2026/09/03 00:55:36.212, 41981, 81559, 0,5907052
2026/09/03 00:55:51.247, 41981, 81559, 0,5827300
2026/09/03 00:56:06.283, 41981, 81559, 0,6375668
2026/09/03 00:56:21.316, 41981, 81559, 0,6861376
2026/09/03 00:56:36.353, 41981, 81559, 0,6086388
2026/09/03 00:56:51.391, 41981, 81559, 49,7249256
2026/09/03 00:57:06.425, 41981, 81559, 0,7443864
2026/09/03 00:57:21.459, 41981, 81559, 0,7859520
2026/09/03 00:57:36.495, 41981, 81559, 0,7067236
2026/09/03 00:57:51.529, 41981, 81559, 0,6700104
2026/09/03 00:58:06.568, 41981, 81559, 0,7508060
2026/09/03 00:58:21.606, 41981, 81559, 51,7699176
2026/09/03 00:58:36.643, 41981, 81559, 0,7093800
2026/09/03 00:58:51.678, 41981, 81559, 0,5730388
2026/09/03 00:59:06.715, 41981, 81559, 80,5803388
2026/09/03 00:59:21.858, 41981, 81559, 0,7481460
2026/09/03 00:59:37.133, 41981, 81559, 0,7614884
2026/09/03 00:59:52.168, 41981, 81559, 49,6030888
2026/09/03 01:00:07.207, 41981, 81559, 0,7523540
2026/09/03 01:00:22.242, 41981, 81559, 0,6655496
2026/09/03 01:00:37.278, 41981, 81559, 0,5772388
2026/09/03 01:00:52.313, 41981, 81559, 0,6872012
2026/09/03 01:01:07.351, 41981, 81559, 0,7885632
2026/09/03 01:01:22.386, 41981, 81559, 45,7303752
2026/09/03 01:01:37.421, 41981, 81559, 0,6121888
2026/09/03 01:01:52.459, 41981, 81559, 0,5683388
2026/09/03 01:02:07.496, 41981, 81559, 27,6264176
2026/09/03 01:02:22.530, 41981, 81559, 0,6909684
2026/09/03 01:02:37.564, 41981, 81559, 0,7090008
2026/09/03 01:02:52.691, 41981, 81559, 0,6860400
2026/09/03 01:03:07.732, 41981, 81559, 0,6089388
2026/09/03 01:03:22.767, 41981, 81559, 0,6421164
2026/09/03 01:03:37.803, 41981, 81559, 0,5788456
2026/09/03 01:03:52.839, 41981, 81559, 0,6522180
2026/09/03 01:04:07.876, 41981, 81559, 0,5892888
2026/09/03 01:04:22.914, 41981, 81559, 0,6851648
2026/09/03 01:04:37.952, 41981, 81559, 0,6050888
2026/09/03 01:04:52.986, 41981, 81559, 0,7222144
2026/09/03 01:05:08.022, 41981, 81559, 0,6580136
2026/09/03 01:05:23.055, 41981, 81559, 0,5777888
2026/09/03 01:05:38.092, 41981, 81559, 0,6839376
2026/09/03 01:05:53.128, 41981, 81559, 0,5928388
2026/09/03 01:06:08.165, 41981, 81559, 0,6846224
2026/09/03 01:06:23.202, 41981, 81559, 0,7685792
2026/09/03 01:06:38.238, 41981, 81559, 0,5658388
2026/09/03 01:06:53.274, 41981, 81559, 0,7381264
2026/09/03 01:07:08.312, 41981, 81559, 0,5804388
2026/09/03 01:07:23.348, 41981, 81559, 0,7337332
2026/09/03 01:07:38.381, 41981, 81559, 0,7471136
2026/09/03 01:07:53.416, 41981, 81559, 0,6666860
2026/09/03 01:08:08.451, 41981, 81559, 0,5926452
2026/09/03 01:08:23.487, 41981, 81559, 0,5759568
2026/09/03 01:08:38.522, 41981, 81559, 0,7252048
2026/09/03 01:08:53.559, 41981, 81559, 0,5882888
2026/09/03 01:09:08.596, 41981, 81559, 0,5973388
2026/09/03 01:09:23.632, 41981, 81559, 0,6068932
2026/09/03 01:09:38.668, 41981, 81559, 0,6179568
2026/09/03 01:09:53.701, 41981, 81559, 0,6856788
2026/09/03 01:10:08.738, 41981, 81559, 0,7078804
2026/09/03 01:10:23.773, 41981, 81559, 0,6457792
2026/09/03 01:10:38.809, 41981, 81559, 0,6641172
2026/09/03 01:10:53.845, 41981, 81559, 0,6161424
2026/09/03 01:11:08.880, 41981, 81559, 0,6094888
2026/09/03 01:11:23.917, 41981, 81559, 0,6603188
2026/09/03 01:11:38.952, 41981, 81559, 0,7453152
2026/09/03 01:11:53.987, 41981, 81559, 0,7250692
2026/09/03 01:12:09.021, 41981, 81559, 0,7100072
2026/09/03 01:12:24.056, 41981, 81559, 0,7003900
2026/09/03 01:12:39.091, 41981, 81559, 0,6031388
2026/09/03 01:12:54.127, 41981, 81559, 0,7284864
2026/09/03 01:13:09.167, 41981, 81559, 0,6823888
2026/09/03 01:13:24.203, 41981, 81559, 0,5746888
2026/09/03 01:13:39.238, 41981, 81559, 0,5818888
2026/09/03 01:13:54.276, 41981, 81559, 0,6493048
2026/09/03 01:14:09.310, 41981, 81559, 0,6381360
2026/09/03 01:14:24.345, 41981, 81559, 64,6710568
2026/09/03 01:14:39.382, 41981, 81559, 0,6983920
2026/09/03 01:14:54.420, 41981, 81559, 0,6640700
2026/09/03 01:15:09.453, 41981, 81559, 0,7064772
2026/09/03 01:15:24.490, 41981, 81559, 0,5843888
2026/09/03 01:15:39.527, 41981, 81559, 0,5920388
2026/09/03 01:15:54.565, 41981, 81559, 0,7137224
2026/09/03 01:16:09.603, 41981, 81559, 0,6146068
2026/09/03 01:16:24.640, 41981, 81559, 0,7082088
2026/09/03 01:16:39.679, 25125, 81559, 0,5754388
2026/09/03 01:16:54.716, 35979, 81559, 0,6518008
2026/09/03 01:17:09.759, 35979, 81559, 0,7482868
2026/09/03 01:17:24.792, 35979, 81559, 0,6415980
2026/09/03 01:17:39.828, 35979, 81559, 0,6858660
2026/09/03 01:17:54.865, 35979, 81559, 0,7206528
2026/09/03 01:18:09.902, 35979, 81559, 0,6567556
2026/09/03 01:18:24.935, 35979, 81559, 0,6631328
2026/09/03 01:18:39.973, 44834, 81559, 0,5892888
2026/09/03 01:18:55.009, 44834, 81559, 8,6945620
2026/09/03 01:19:10.044, 46834, 81559, 0,6079388
2026/09/03 01:19:25.080, 35979, 81559, 15,6349640
2026/09/03 01:19:40.116, 44832, 81559, 0,5732388
2026/09/03 01:19:55.153, 46832, 81559, 9,6060196
2026/09/03 01:20:10.190, 46832, 81559, 0,7377796
2026/09/03 01:20:25.226, 46832, 81559, 0,6970068
2026/09/03 01:20:40.263, 46832, 81559, 0,7560496
2026/09/03 01:20:55.298, 46832, 81559, 0,7558356
2026/09/03 01:21:10.333, 46832, 81559, 0,5684888
2026/09/03 01:21:25.379, 46832, 81559, 13,6555808
2026/09/03 01:21:40.416, 46834, 81559, 0,7355592
2026/09/03 01:21:55.450, 46834, 81559, 0,5949980
2026/09/03 01:22:10.486, 46834, 81559, 4,7483196
2026/09/03 01:22:25.519, 35979, 81559, 0,6588520
2026/09/03 01:22:40.554, 35979, 81559, 0,5699068
2026/09/03 01:22:55.589, 37979, 81559, 0,5933600
2026/09/03 01:23:10.623, 37979, 81559, 0,7193664
2026/09/03 01:23:25.658, 37979, 81559, 0,7461524
2026/09/03 01:23:40.694, 37979, 81559, 0,6235784
2026/09/03 01:23:55.731, 37979, 81559, 0,7783864
2026/09/03 01:24:10.767, 37979, 81559, 0,7503236
2026/09/03 01:24:25.804, 37979, 81559, 30,5732888
2026/09/03 01:24:40.843, 37979, 81559, 0,7191704
2026/09/03 01:24:55.880, 37979, 81559, 0,5888888
2026/09/03 01:25:10.915, 37979, 81559, 0,6312272
2026/09/03 01:25:25.951, 37979, 81559, 0,6690140
2026/09/03 01:25:40.988, 37979, 81559, 0,7574456
2026/09/03 01:25:56.024, 37979, 81559, 0,7321008
