timestamp_utc,gpu_used_mib,gpu_total_mib,gpu_util_percent,process_rss_kib
2026/09/03 01:33:15.352, 75570, 95830, 0,14335496
2026/09/03 01:33:30.402, 75570, 95830, 0,17111612
2026/09/03 01:33:45.466, 75570, 95830, 0,11848248
2026/09/03 01:34:00.582, 75570, 95830, 32,11090416
2026/09/03 01:34:15.657, 75570, 95830, 0,8384204
2026/09/03 01:34:30.700, 75572, 95830, 0,16707940
2026/09/03 01:34:45.768, 75572, 95830, 0,12440584
2026/09/03 01:35:00.814, 75572, 95830, 0,8079872
2026/09/03 01:35:15.880, 75572, 95830, 0,8190048
2026/09/03 01:35:30.959, 75572, 95830, 0,8199572
2026/09/03 01:35:46.030, 75572, 95830, 0,8255232
2026/09/03 01:36:01.099, 75572, 95830, 0,8302972
2026/09/03 01:36:16.168, 79572, 95830, 0,8408024
2026/09/03 01:36:31.214, 83572, 95830, 0,8380764
2026/09/03 01:36:46.259, 83572, 95830, 0,8479932
2026/09/03 01:37:01.324, 83572, 95830, 0,8054164
2026/09/03 01:37:16.367, 83572, 95830, 0,9686036
2026/09/03 01:37:31.415, 83572, 95830, 0,15973000
2026/09/03 01:37:46.484, 83572, 95830, 0,15986596
2026/09/03 01:38:01.548, 83572, 95830, 0,18220120
2026/09/03 01:38:16.656, 83572, 95830, 0,17721220
2026/09/03 01:38:31.746, 83572, 95830, 25,16907264
2026/09/03 01:38:46.813, 83572, 95830, 0,8439172
2026/09/03 01:39:01.862, 83572, 95830, 0,8501860
2026/09/03 01:39:16.946, 83572, 95830, 9,8501904
2026/09/03 01:39:31.997, 83572, 95830, 0,8053816
2026/09/03 01:39:47.075, 83572, 95830, 0,8107672
2026/09/03 01:40:02.166, 83572, 95830, 0,8121540
2026/09/03 01:40:17.218, 83572, 95830, 0,9672368
2026/09/03 01:40:32.265, 83572, 95830, 0,9175568
2026/09/03 01:40:47.341, 83572, 95830, 22,8291732
2026/09/03 01:41:02.387, 83572, 95830, 0,15813648
2026/09/03 01:41:17.441, 83572, 95830, 0,14827136
2026/09/03 01:41:32.518, 83572, 95830, 0,8488196
2026/09/03 01:41:47.586, 83572, 95830, 0,9700156
2026/09/03 01:42:02.692, 83572, 95830, 3,8156736
2026/09/03 01:42:17.744, 83572, 95830, 0,8129288
2026/09/03 01:42:32.828, 83572, 95830, 0,8973972
2026/09/03 01:42:47.876, 83572, 95830, 0,8495620
2026/09/03 01:43:02.952, 83572, 95830, 0,8342260
2026/09/03 01:43:18.021, 83572, 95830, 0,8440464
2026/09/03 01:43:33.065, 83572, 95830, 0,8428316
2026/09/03 01:43:48.141, 83572, 95830, 0,8541632
2026/09/03 01:44:03.189, 83572, 95830, 51,8059544
2026/09/03 01:44:18.249, 83572, 95830, 0,17064688
2026/09/03 01:44:33.434, 83572, 95830, 0,11214680
2026/09/03 01:44:48.652, 83572, 95830, 0,8191048
2026/09/03 01:45:03.758, 83572, 95830, 0,8267164
2026/09/03 01:45:18.806, 83572, 95830, 0,8802972
2026/09/03 01:45:33.926, 83572, 95830, 0,15755512
2026/09/03 01:45:48.974, 83572, 95830, 0,12987400
2026/09/03 01:46:04.046, 83572, 95830, 52,15317472
2026/09/03 01:46:19.119, 83572, 95830, 0,8536132
2026/09/03 01:46:34.166, 83572, 95830, 0,8000480
2026/09/03 01:46:49.238, 83572, 95830, 0,8100888
2026/09/03 01:47:04.286, 83572, 95830, 0,13732360
2026/09/03 01:47:19.357, 83572, 95830, 0,13284276
2026/09/03 01:47:34.411, 83572, 95830, 0,8376264
2026/09/03 01:47:49.525, 83572, 95830, 0,8821524
2026/09/03 01:48:04.569, 83572, 95830, 0,14934576
2026/09/03 01:48:19.656, 83572, 95830, 0,8781932
2026/09/03 01:48:34.779, 83572, 95830, 0,8603144
2026/09/03 01:48:49.826, 83572, 95830, 0,8432588
2026/09/03 01:49:04.898, 83572, 95830, 2,8499400
2026/09/03 01:49:19.956, 83572, 95830, 0,8602572
2026/09/03 01:49:35.032, 83572, 95830, 0,8635288
2026/09/03 01:49:50.078, 83572, 95830, 0,15088904
2026/09/03 01:50:05.160, 83572, 95830, 0,14394672
2026/09/03 01:50:20.286, 83572, 95830, 9,8905664
